Function: strcmp
Variant: default
                                    generic_strcmp	__strcmp_lsx	__strcmp_aligned
========================================================================================================================
length=11, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=11, align1=32752, align2=32752:         0.80	        0.44 ( 45.27%)	        0.50 ( 37.81%)	
length=11, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=11, align1=32752, align2=32744:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.03%)	
length=11, align1=32744, align2=32752:         0.83	        0.68 ( 18.29%)	        0.50 ( 39.92%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=12, align1=32748, align2=32752:         1.42	        0.68 ( 52.01%)	        0.98 ( 30.77%)	
length=12, align1=32752, align2=32748:         1.00	        0.68 ( 31.74%)	        0.98 (  1.64%)	
length=12, align1=32752, align2=32751:         0.99	        0.68 ( 31.31%)	        0.98 (  1.02%)	
length=12, align1=32751, align2=32752:         1.12	        0.68 ( 39.28%)	        0.98 ( 12.51%)	
length=12, align1=32740, align2=32752:         1.40	        0.68 ( 51.08%)	        0.98 ( 30.01%)	
length=12, align1=32752, align2=32740:         0.99	        0.68 ( 31.39%)	        0.98 (  1.08%)	
length=12, align1=32752, align2=32752:         0.80	        0.44 ( 44.99%)	        0.50 ( 37.50%)	
length=12, align1=32752, align2=32752:         0.81	        0.44 ( 45.54%)	        0.50 ( 38.12%)	
length=12, align1=32752, align2=32744:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
length=12, align1=32744, align2=32752:         0.82	        0.68 ( 17.14%)	        0.50 ( 39.07%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.32%)	        0.50 ( 39.02%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.03%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.03%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=12, align1=32752, align2=32744:         0.82	        0.68 ( 16.99%)	        0.50 ( 39.02%)	
length=12, align1=32744, align2=32752:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.01%)	
length=12, align1=32752, align2=32752:         0.82	        0.46 ( 43.46%)	        0.50 ( 39.02%)	
length=12, align1=32752, align2=32752:         0.80	        0.44 ( 45.00%)	        0.50 ( 37.50%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=12, align1=32752, align2=32744:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.01%)	
length=12, align1=32744, align2=32752:         0.81	        0.68 ( 15.52%)	        0.50 ( 37.89%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.27%)	        0.50 ( 38.95%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.01%)	
length=12, align1=32752, align2=32752:         0.80	        0.44 ( 45.19%)	        0.50 ( 37.71%)	
length=12, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=12, align1=32752, align2=32744:         0.83	        0.68 ( 18.42%)	        0.50 ( 40.02%)	
length=12, align1=32744, align2=32752:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.03%)	
length=13, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.03%)	
length=13, align1=32749, align2=32752:         1.30	        0.68 ( 47.69%)	        0.98 ( 24.62%)	
length=13, align1=32752, align2=32749:         0.99	        0.68 ( 31.31%)	        0.98 (  1.00%)	
length=13, align1=32752, align2=32751:         0.99	        0.68 ( 31.32%)	        0.98 (  1.02%)	
length=13, align1=32751, align2=32752:         1.12	        0.68 ( 39.28%)	        0.98 ( 12.51%)	
length=13, align1=32739, align2=32752:         1.54	        0.68 ( 55.98%)	        0.98 ( 36.56%)	
length=13, align1=32752, align2=32739:         0.99	        0.69 ( 30.61%)	        0.98 (  0.89%)	
length=13, align1=32752, align2=32752:         0.83	        0.44 ( 46.79%)	        0.50 ( 39.53%)	
length=13, align1=32752, align2=32752:         0.80	        0.44 ( 45.02%)	        0.50 ( 37.53%)	
length=13, align1=32752, align2=32744:         0.82	        0.68 ( 17.05%)	        0.50 ( 39.02%)	
length=13, align1=32744, align2=32752:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.01%)	
length=13, align1=32752, align2=32752:         0.82	        0.44 ( 46.09%)	        0.50 ( 38.74%)	
length=13, align1=32752, align2=32752:         0.82	        0.44 ( 46.32%)	        0.50 ( 38.84%)	
length=13, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=13, align1=32752, align2=32752:         0.81	        0.44 ( 45.87%)	        0.50 ( 38.49%)	
length=13, align1=32752, align2=32752:         0.82	        0.44 ( 46.35%)	        0.50 ( 39.02%)	
length=13, align1=32752, align2=32752:         0.81	        0.44 ( 45.89%)	        0.50 ( 38.52%)	
length=13, align1=32752, align2=32744:         0.81	        0.68 ( 16.48%)	        0.50 ( 38.59%)	
length=13, align1=32744, align2=32752:         0.82	        0.68 ( 17.05%)	        0.50 ( 39.02%)	
length=13, align1=32752, align2=32752:         0.82	        0.46 ( 43.48%)	        0.50 ( 39.02%)	
length=13, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.03%)	
length=13, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.03%)	
length=13, align1=32752, align2=32752:         0.82	        0.44 ( 46.28%)	        0.50 ( 38.95%)	
length=13, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=13, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.01%)	
length=13, align1=32752, align2=32744:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.01%)	
length=13, align1=32744, align2=32752:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.02%)	
length=13, align1=32752, align2=32752:         0.82	        0.44 ( 45.93%)	        0.50 ( 38.65%)	
length=13, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=13, align1=32752, align2=32752:         0.80	        0.44 ( 45.09%)	        0.50 ( 37.61%)	
length=13, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=13, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=13, align1=32752, align2=32752:         0.83	        0.44 ( 46.68%)	        0.50 ( 39.43%)	
length=13, align1=32752, align2=32744:         0.82	        0.68 ( 16.98%)	        0.50 ( 39.02%)	
length=13, align1=32744, align2=32752:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.03%)	
length=14, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.01%)	
length=14, align1=32750, align2=32752:         1.20	        0.68 ( 43.34%)	        0.98 ( 18.34%)	
length=14, align1=32752, align2=32750:         0.99	        0.68 ( 31.31%)	        0.98 (  1.00%)	
length=14, align1=32752, align2=32751:         0.99	        0.68 ( 31.43%)	        0.98 (  1.20%)	
length=14, align1=32751, align2=32752:         1.12	        0.68 ( 39.29%)	        0.98 ( 12.50%)	
length=14, align1=32738, align2=32752:         1.68	        0.68 ( 59.53%)	        0.98 ( 41.68%)	
length=14, align1=32752, align2=32738:         0.99	        0.71 ( 28.64%)	        0.98 (  1.01%)	
length=14, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.01%)	
length=14, align1=32752, align2=32752:         0.80	        0.44 ( 44.99%)	        0.50 ( 37.49%)	
length=14, align1=32752, align2=32744:         0.80	        0.68 ( 15.07%)	        0.50 ( 37.56%)	
length=14, align1=32744, align2=32752:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.03%)	
length=14, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=14, align1=32752, align2=32752:         0.80	        0.44 ( 45.00%)	        0.50 ( 37.52%)	
length=14, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=14, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=14, align1=32752, align2=32752:         0.81	        0.44 ( 45.99%)	        0.50 ( 38.64%)	
length=14, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=14, align1=32752, align2=32744:         0.80	        0.68 ( 15.33%)	        0.50 ( 37.75%)	
length=14, align1=32744, align2=32752:         0.82	        0.72 ( 12.43%)	        0.50 ( 39.02%)	
length=14, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=14, align1=32752, align2=32752:         0.82	        0.44 ( 46.23%)	        0.50 ( 38.89%)	
length=14, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=14, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=14, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=14, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=14, align1=32752, align2=32744:         0.82	        0.68 ( 16.78%)	        0.50 ( 38.87%)	
length=14, align1=32744, align2=32752:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.01%)	
length=14, align1=32752, align2=32752:         0.80	        0.44 ( 45.01%)	        0.50 ( 37.51%)	
length=14, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.01%)	
length=14, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=14, align1=32752, align2=32752:         0.81	        0.44 ( 45.73%)	        0.50 ( 38.35%)	
length=14, align1=32752, align2=32752:         0.80	        0.44 ( 45.24%)	        0.50 ( 37.78%)	
length=14, align1=32752, align2=32752:         0.81	        0.44 ( 45.43%)	        0.50 ( 37.99%)	
length=14, align1=32752, align2=32744:         0.82	        0.68 ( 16.98%)	        0.50 ( 38.87%)	
length=14, align1=32744, align2=32752:         0.82	        0.68 ( 17.08%)	        0.50 ( 39.02%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.46%)	        0.48 ( 14.30%)	
length=15, align1=32751, align2=32736:         1.12	        0.68 ( 39.36%)	        0.99 ( 12.14%)	
length=15, align1=32736, align2=32751:         0.84	        0.68 ( 19.08%)	        0.98 (-16.91%)	
length=15, align1=32736, align2=32751:         0.84	        0.68 ( 19.06%)	        0.98 (-16.64%)	
length=15, align1=32751, align2=32736:         1.12	        0.68 ( 39.35%)	        0.98 ( 12.54%)	
length=15, align1=32737, align2=32736:         1.78	        0.68 ( 61.80%)	        1.01 ( 43.37%)	
length=15, align1=32736, align2=32737:         0.84	        0.68 ( 19.05%)	        0.98 (-16.65%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.45%)	        0.48 ( 14.29%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.42%)	        0.48 ( 14.27%)	
length=15, align1=32736, align2=32744:         0.56	        0.68 (-21.42%)	        0.48 ( 14.29%)	
length=15, align1=32744, align2=32736:         0.56	        0.68 (-21.44%)	        0.48 ( 14.25%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.66%)	        0.48 ( 14.66%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.43%)	        0.48 ( 14.28%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.43%)	        0.48 ( 14.30%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.43%)	        0.48 ( 14.29%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.52%)	        0.48 ( 14.38%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.43%)	        0.48 ( 14.27%)	
length=15, align1=32736, align2=32744:         0.56	        0.68 (-21.44%)	        0.48 ( 14.28%)	
length=15, align1=32744, align2=32736:         0.56	        0.69 (-22.45%)	        0.48 ( 14.27%)	
length=15, align1=32736, align2=32736:         0.56	        0.46 ( 17.38%)	        0.48 ( 14.29%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.43%)	        0.48 ( 14.28%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.43%)	        0.48 ( 14.29%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.40%)	        0.48 ( 14.28%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.43%)	        0.48 ( 14.29%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.42%)	        0.48 ( 14.29%)	
length=15, align1=32736, align2=32744:         0.56	        0.68 (-21.44%)	        0.48 ( 14.28%)	
length=15, align1=32744, align2=32736:         0.56	        0.68 (-21.41%)	        0.48 ( 14.29%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.41%)	        0.48 ( 14.28%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.41%)	        0.48 ( 14.29%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.42%)	        0.48 ( 14.26%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.43%)	        0.48 ( 14.27%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.42%)	        0.48 ( 14.30%)	
length=15, align1=32736, align2=32736:         0.56	        0.44 ( 21.41%)	        0.48 ( 14.28%)	
length=15, align1=32736, align2=32744:         0.56	        0.68 (-21.43%)	        0.48 ( 14.27%)	
length=15, align1=32744, align2=32736:         0.56	        0.68 (-21.29%)	        0.48 ( 14.37%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.11%)	        0.62 ( 31.11%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.10%)	        0.62 ( 31.10%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.10%)	        0.62 ( 31.11%)	
length=16, align1=32736, align2=32735:         1.12	        0.68 ( 39.30%)	        0.88 ( 21.47%)	
length=16, align1=32735, align2=32736:         1.08	        0.68 ( 37.04%)	        0.88 ( 18.54%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.10%)	        0.62 ( 30.90%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.14%)	        0.62 ( 31.16%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.11%)	        0.62 ( 31.11%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.10%)	        0.62 ( 31.11%)	
length=16, align1=32736, align2=32744:         0.90	        0.70 ( 22.11%)	        0.64 ( 28.43%)	
length=16, align1=32744, align2=32736:         0.90	        0.70 ( 22.21%)	        0.62 ( 31.11%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.10%)	        0.62 ( 31.11%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.11%)	        0.62 ( 31.11%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.11%)	        0.62 ( 31.11%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.10%)	        0.62 ( 31.11%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.11%)	        0.62 ( 31.12%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.11%)	        0.62 ( 31.11%)	
length=16, align1=32736, align2=32744:         0.90	        0.70 ( 22.21%)	        0.62 ( 31.10%)	
length=16, align1=32744, align2=32736:         0.90	        0.70 ( 22.22%)	        0.62 ( 31.12%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.10%)	        0.62 ( 31.12%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.02%)	        0.62 ( 31.10%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.11%)	        0.62 ( 31.11%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.12%)	        0.62 ( 31.10%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.10%)	        0.62 ( 30.73%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.10%)	        0.62 ( 31.11%)	
length=16, align1=32736, align2=32744:         0.90	        0.70 ( 22.21%)	        0.62 ( 31.11%)	
length=16, align1=32744, align2=32736:         0.90	        0.70 ( 22.21%)	        0.62 ( 31.12%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.11%)	        0.62 ( 31.10%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.10%)	        0.62 ( 31.11%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.10%)	        0.62 ( 31.11%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.10%)	        0.62 ( 31.10%)	
length=16, align1=32736, align2=32736:         0.90	        0.44 ( 51.11%)	        0.62 ( 31.10%)	
length=16, align1=32736, align2=32736:         0.93	        0.44 ( 52.61%)	        0.62 ( 33.22%)	
